ZCTA5,LANDSQMT,WATERSQMT,LANDSQMI,WATERSQMI,POPULATION,HSGUNITS,INTPTLAT,INTPTLON,,
44004,187298118,14430954,72.31621073,5.571822727,33421,16190,41.855941,-80.791866,,
44010,49477578,317105,19.10340048,0.12243493,1667,702,41.765276,-80.847485,,
44011,53891271,148800,20.80753695,0.057452004,21193,8007,41.445156,-82.005109,,
44012,28823985,6996870,11.1290033,2.701506725,22581,9411,41.498342,-82.017368,,
44017,16097890,281274,6.215430342,0.108600503,19161,7986,41.370548,-81.861756,,
44021,105947118,3383878,40.90641269,1.306522656,6444,2388,41.44326,-81.144465,,
44022,78744832,1128096,30.4035509,0.435560319,16516,7104,41.446269,-81.402969,,
44023,133840777,6609452,51.6762151,2.551923793,17351,6921,41.384751,-81.285759,,
44024,233807051,2899002,90.27341092,1.119310978,23557,9656,41.577765,-81.192433,,
44026,73635811,760024,28.43094678,0.293446919,11116,4493,41.528147,-81.324706,,
44028,85984784,569444,33.19891212,0.219863567,8467,3234,41.300515,-81.937426,,
44030,153340615,9319632,59.20514497,3.598330185,16652,7348,41.896637,-80.585178,,
44032,104246382,72294,40.24975483,0.027912871,1557,641,41.669244,-80.67011,,
44035,123691760,1284765,47.75765756,0.496050561,64263,29454,41.364148,-82.137075,,
44039,61314737,363781,23.67375331,0.140456635,29563,12153,41.386152,-82.024728,,
44040,24841303,336398,9.591281118,0.129883999,3020,1300,41.535663,-81.410737,,
44041,167114710,4229122,64.523353,1.632873203,14979,7189,41.7769,-80.949898,,
44044,143153894,1162849,55.27202983,0.448978528,15951,4653,41.266284,-82.04179,,
44045,2437680,419751,0.94119355,0.162066774,422,183,41.748658,-81.284345,,
44046,39916823,1892558,15.41197218,0.73072076,2222,779,41.542545,-81.068714,,
44047,273027595,717043,105.4165483,0.276851862,9213,3881,41.727931,-80.735874,,
44048,78815014,109938,30.43064833,0.042447301,2565,1001,41.850255,-80.639309,,
44049,926908,9900,0.357881195,0.003822412,238,106,41.266529,-82.305788,,
44050,65955856,293645,25.46569945,0.113376973,6118,2340,41.248733,-82.1282,,
44052,23904973,3219213,9.229762068,1.242945141,29850,13911,41.459378,-82.164612,,
44053,30724409,2148282,11.86276114,0.829456353,18256,8511,41.426622,-82.225503,,
44054,32391850,3487229,12.50656374,1.346426702,12591,5441,41.4716,-82.090338,,
44055,17190997,76042,6.637481332,0.029359982,19846,8509,41.434058,-82.134095,,
44056,25256357,97515,9.75153437,0.037650754,11157,4535,41.314916,-81.50163,,
44057,129494061,818935,49.9979386,0.316192585,19961,8470,41.760117,-81.060305,,
44060,99769562,3889166,38.52124489,1.501615452,60211,26030,41.67653,-81.32814,,
44062,198299815,835410,76.56398987,0.322553618,14972,4455,41.45181,-81.036697,,
44064,58300706,838287,22.51002939,0.323664434,1657,678,41.598063,-81.032323,,
44065,56338684,1640487,21.75248843,0.633395599,4433,1838,41.475924,-81.221612,,
44067,43834030,62384,16.92441432,0.024086598,20441,9027,41.316283,-81.542933,,
44070,30220520,0,11.6682085,0,32902,14610,41.415032,-81.918942,,
44072,48561570,486119,18.7497278,0.187691603,4383,1847,41.471152,-81.324919,,
44074,128131152,774739,49.47171647,0.299128413,11679,4373,41.289495,-82.231223,,
44076,177805887,332081,68.6512397,0.128217196,5141,1964,41.530875,-80.823712,,
44077,155885056,3095219,60.18755917,1.195070788,56491,23465,41.697563,-81.20974,,
44080,2581008,39715,0.996532802,0.015334048,226,108,41.36627,-81.057947,,
44081,52874627,203766,20.41500849,0.078674496,7088,2677,41.764257,-81.142989,,
44082,87749846,51867,33.8804064,0.020025962,1619,626,41.761873,-80.567536,,
44084,110139136,1501136,42.52495996,0.579591875,3611,1645,41.671377,-80.899161,,
44085,130613237,859634,50.43005489,0.331906557,3277,1474,41.603271,-80.874544,,
44086,71408941,551657,27.57114743,0.212995968,2391,978,41.675726,-81.058597,,
44087,45672120,166454,17.63410487,0.064268251,20221,8527,41.313171,-81.438675,,
44089,89436180,7747952,34.53150362,2.991501119,15899,7626,41.392084,-82.377454,,
44090,269530831,2082787,104.0664401,0.804168591,11504,4747,41.167515,-82.228683,,
44092,19338131,71999,7.466494439,0.02779897,16835,8054,41.599909,-81.468699,,
44093,83304772,284500,32.16415366,0.109846069,1467,668,41.530785,-80.614356,,
44094,101559187,946851,39.21222299,0.36558123,35234,17159,41.610724,-81.379324,,
44095,23505040,337405,9.075347067,0.130272804,33579,15098,41.652326,-81.441721,,
44099,56930620,218854,21.98103621,0.084500005,2314,735,41.549205,-80.983305,,
44101,85486,0,0.033006331,0,565,0,41.489381,-81.667486,,
44102,15654355,3532656,6.044180514,1.363966165,45014,22295,41.479222,-81.738327,,
44103,11305937,1243143,4.365246866,0.479980216,18123,10722,41.519415,-81.642122,,
44104,12240278,18728,4.725997958,0.007230922,22640,11643,41.483845,-81.626665,,
44105,22690774,233749,8.760957194,0.090250997,40089,21498,41.449476,-81.630289,,
44106,10919213,76016,4.215931888,0.029349943,26896,14107,41.505181,-81.605496,,
44107,14286017,3002597,5.515862236,1.159309232,52244,28565,41.48386,-81.801683,,
44108,10979422,1505538,4.239178714,0.581291496,25679,14809,41.544784,-81.607394,,
44109,18768875,238238,7.24670346,0.09198421,40646,19407,41.447576,-81.694468,,
44110,10910516,1190520,4.212573958,0.459662361,20136,11789,41.56939,-81.564665,,
44111,16153411,0,6.236867121,0,39778,18953,41.458267,-81.788608,,
44112,10469364,30688,4.042244211,0.011848704,23073,14923,41.535841,-81.574143,,
44113,9917299,517756,3.829090714,0.199906718,19213,10479,41.483241,-81.697166,,
44114,7504435,4443354,2.897478676,1.715588644,5225,3603,41.518431,-81.680327,,
44115,5727308,119830,2.211326076,0.046266624,8307,3730,41.493546,-81.671226,,
44116,12372855,2261066,4.777186226,0.8730025,20268,10238,41.472965,-81.853831,,
44117,9880449,21280,3.814862849,0.008216254,10224,5712,41.570921,-81.523653,,
44118,18422648,46949,7.113024462,0.018127111,40438,18414,41.502337,-81.556571,,
44119,5497435,1135616,2.12257161,0.438463808,12482,6490,41.58935,-81.547386,,
44120,13776271,109426,5.319048196,0.042249617,38196,21578,41.473947,-81.579956,,
44121,16247413,0,6.273161497,0,33220,15108,41.526495,-81.53213,,
44122,34239694,63069,13.22002032,0.024351078,34057,15717,41.469494,-81.512442,,
44123,6708251,1111165,2.590070301,0.429023223,17637,9034,41.604698,-81.524123,,
44124,37606601,123698,14.51999044,0.047760067,38282,19334,41.496597,-81.467584,,
44125,36843207,751312,14.22524236,0.290083197,28730,12919,41.405557,-81.608852,,
44126,12014927,0,4.638989447,0,16771,8052,41.44182,-81.853002,,
44127,4907885,2513,1.894945073,0.000970275,5586,3231,41.473016,-81.650362,,
44128,21857905,18865,8.439384661,0.007283818,29274,14357,41.439871,-81.538518,,
44129,15257333,80312,5.890889456,0.031008638,29090,12918,41.390456,-81.735307,,
44130,44348303,56981,17.12297625,0.022000488,50639,24420,41.376642,-81.787317,,
44131,41643639,307560,16.07869959,0.118749585,20469,8657,41.383164,-81.651749,,
44132,8054897,796564,3.110013251,0.307555093,14071,7423,41.606292,-81.497314,,
44133,54883582,32389,21.19067038,0.012505463,30394,13690,41.313663,-81.745238,,
44134,24844783,19932,9.592624753,0.007695789,38800,17380,41.380492,-81.700991,,
44135,26137112,13437,10.09159579,0.005188055,26861,12388,41.427912,-81.817199,,
44136,35250403,2279,13.61025727,0.000879927,25608,10806,41.311488,-81.808441,,
44137,13334925,0,5.148643546,0,23240,10929,41.409217,-81.562527,,
44138,35607985,0,13.74832046,0,22332,9775,41.373662,-81.923295,,
44139,59388990,494696,22.93021821,0.191003202,24356,9174,41.383262,-81.444249,,
44140,11825091,6444600,4.565693355,2.488274077,15651,6436,41.487816,-81.931442,,
44141,61408329,292760,23.70988939,0.113035273,13945,5738,41.299666,-81.616544,,
44142,19792672,6932,7.641993708,0.00267646,19201,8167,41.399661,-81.834335,,
44143,36430023,39374,14.06571112,0.015202387,24499,11911,41.554054,-81.475507,,
44144,14454776,94388,5.581020453,0.036443412,21089,10393,41.437465,-81.739724,,
44145,41247991,9744,15.92593904,0.00376218,32729,14843,41.449529,-81.93016,,
44146,51853723,295357,20.02083523,0.11403798,29761,15313,41.381223,-81.529226,,
44147,34101365,54488,13.1666112,0.021037935,19480,8265,41.318155,-81.679264,,
44149,28926189,15961,11.16846449,0.006162577,19177,7683,41.315913,-81.856217,,
44201,141655999,2362586,54.69368931,0.912199593,6917,2751,41.02866,-81.184282,,
44202,78462433,3180888,30.29451604,1.228147775,19561,8056,41.315087,-81.338371,,
44203,90662894,3468873,35.00514056,1.33933941,41248,18234,41.020888,-81.628652,,
44212,56083643,95849,21.65401654,0.037007507,43548,17259,41.244503,-81.828732,,
44214,70879219,343725,27.36662062,0.13271297,2076,786,40.951918,-81.999755,,
44215,3811342,537599,1.471567436,0.207568143,2162,1097,41.067757,-81.895771,,
44216,60169778,3563940,23.23168215,1.376044986,9418,3733,40.945779,-81.581744,,
44217,74703865,147549,28.84332476,0.05696899,4142,1686,40.952287,-81.913359,,
44221,16890025,100091,6.521275388,0.038645353,29587,14602,41.138985,-81.475047,,
44223,38769908,102344,14.9691458,0.039515241,18185,8208,41.169665,-81.531058,,
44224,51646230,1123213,19.94072173,0.433674982,38742,17063,41.176261,-81.436523,,
44230,44571653,120339,17.20921217,0.04646315,8252,3357,40.964265,-81.687607,,
44231,127223594,767640,49.12130635,0.296387474,8308,3415,41.302963,-81.070474,,
44233,69162378,360814,26.70374457,0.13931107,7646,2859,41.249084,-81.737866,,
44234,64125642,540839,24.75904985,0.208819114,4192,1440,41.325805,-81.152241,,
44235,64838809,86485,25.03440518,0.033392047,1825,603,41.031119,-82.11677,,
44236,88050182,744405,33.99636678,0.28741639,25296,9145,41.246425,-81.449581,,
44240,104188918,3197190,40.22756785,1.234442013,37927,17647,41.132323,-81.332781,,
44241,55633898,1810456,21.48036902,0.699020999,16428,7236,41.242618,-81.347707,,
44243,1252334,0,0.483528881,0,5658,0,41.14796,-81.341421,,
44250,1129056,399740,0.435930977,0.154340483,1253,547,41.020304,-81.437338,,
44251,3757851,0,1.450914444,0,850,368,41.029138,-81.927401,,
44253,63794500,47031,24.6311952,0.018158771,3218,1216,41.166865,-82.032049,,
44254,68088601,66429,26.28915694,0.025648381,4833,2207,41.042952,-82.01437,,
44255,108893741,1636173,42.04411024,0.631729954,7987,3267,41.286694,-81.229132,,
44256,345055213,2311324,133.2265682,0.892407224,62039,24740,41.139872,-81.860559,,
44260,85633956,6832593,33.06345666,2.638079018,13450,5447,41.035186,-81.338441,,
44262,5889416,176845,2.273916327,0.068280239,5016,2189,41.139576,-81.436066,,
44264,55222893,189555,21.3216791,0.073187598,2315,1115,41.22961,-81.540017,,
44265,409099,4149,0.157954014,0.001601938,51,18,41.035722,-81.253084,,
44266,237801633,6674558,91.81572772,2.577061361,33581,14741,41.166252,-81.208224,,
44270,54226368,290182,20.93691863,0.112039901,8890,3674,40.960943,-81.774537,,
44272,58075758,437131,22.42317648,0.16877723,5208,2030,41.089759,-81.180523,,
44273,100381342,123055,38.75745447,0.047511803,6718,2681,41.027999,-81.877935,,
44274,1118017,0,0.431668795,0,225,90,41.098341,-81.73267,,
44275,100038473,466203,38.62507201,0.180001992,3521,1342,41.10186,-82.102602,,
44276,49056721,43228,18.94090668,0.016690425,1906,697,40.937837,-81.835725,,
44278,38422405,140875,14.83497414,0.054392144,17868,7518,41.106119,-81.425596,,
44280,63463133,10564,24.50325368,0.004078783,4557,1761,41.24919,-81.930661,,
44281,123634445,115325,47.73552812,0.044527233,29954,12491,41.059588,-81.741052,,
44285,358543,0,0.138434232,0,85,34,41.159666,-81.071596,,
44286,61864829,104413,23.88614503,0.040314086,6109,2407,41.23315,-81.643952,,
44287,172947854,1133574,66.77554259,0.437675387,7559,2933,40.940136,-82.098449,,
44288,42486549,177704,16.40414898,0.068611901,4118,1804,41.239104,-81.07605,,
44301,9153301,144924,3.534109424,0.055955472,15340,7269,41.04349,-81.524017,,
44302,2431494,0,0.938805122,0,5524,3135,41.089437,-81.538663,,
44303,5978407,0,2.308275946,0,7700,4183,41.104685,-81.536941,,
44304,3902624,0,1.506811615,0,5916,1903,41.083174,-81.507848,,
44305,16957399,60041,6.547288636,0.023181961,22294,10504,41.075304,-81.461652,,
44306,21465807,0,8.287994771,0,22492,10634,41.039347,-81.48317,,
44307,4975726,17870,1.921138631,0.006899646,7643,4159,41.069455,-81.546125,,
44308,1274415,0,0.492054403,0,1392,460,41.081658,-81.517014,,
44310,15561469,55805,6.008317027,0.021546432,22786,11182,41.105174,-81.494631,,
44311,4944792,0,1.909194946,0,8782,3847,41.064229,-81.520712,,
44312,49644847,893891,19.1679834,0.345133259,31919,14709,41.01412,-81.443702,,
44313,35854881,23392,13.84364754,0.009031702,24935,13241,41.130064,-81.572704,,
44314,11295609,390392,4.361259203,0.1507312,18825,8882,41.041069,-81.560073,,
44319,48641231,5130002,18.78048508,1.98070493,22686,10581,40.981499,-81.527637,,
44320,25259624,143001,9.752795766,0.055212997,19937,9780,41.07314,-81.582414,,
44321,39417080,776768,15.21902032,0.299911814,15200,6290,41.088647,-81.652446,,
44333,72104690,457823,27.83977764,0.176766456,18763,8073,41.16061,-81.630871,,
44401,83298529,4976982,32.16174322,1.921623575,2892,1249,41.02099,-80.938603,,
44402,93752884,1508810,36.19819242,0.582554823,3352,1349,41.38029,-80.852507,,
44403,36694971,0,14.16800811,0,3820,1827,41.240319,-80.582126,,
44404,44134226,1522021,17.04032065,0.587655618,1624,678,41.324106,-80.556627,,
44405,9097376,81982,3.51251666,0.031653429,8229,3971,41.077984,-80.592359,,
44406,137750302,3211512,53.18569121,1.239971768,22054,9368,41.01088,-80.770396,,
44408,92226593,1447617,35.60888815,0.558928072,10331,4650,40.886139,-80.688425,,
44410,176213332,26539294,68.03635075,10.24687914,17409,7772,41.346332,-80.72779,,
44411,46200349,4965722,17.83805523,1.917276065,2181,1089,41.036421,-81.037731,,
44412,59165359,541993,22.84387379,0.209264676,2644,1050,41.093871,-81.02663,,
44413,61430984,25409,23.71863653,0.00981047,7261,3204,40.843898,-80.549334,,
44417,86303372,0,33.32191964,0,1659,684,41.436336,-80.663897,,
44418,45133213,0,17.4260317,0,1357,556,41.307372,-80.603473,,
44420,40506645,529741,15.63970374,0.204534152,15429,7189,41.179112,-80.68277,,
44423,70829746,438454,27.34751898,0.169288043,2425,1159,40.748517,-80.895946,,
44425,79940596,370946,30.86523799,0.143223057,14898,6793,41.170439,-80.573514,,
44427,79243550,111660,30.59610701,0.043112169,1612,638,40.709172,-80.949859,,
44428,141069217,7319767,54.46713151,2.826177959,3290,1420,41.436821,-80.573808,,
44429,16824241,6752086,6.495876043,2.60699509,2576,1511,41.097136,-80.979645,,
44430,35537218,417357,13.72099716,0.161142445,5270,1662,41.240234,-80.908167,,
44431,68027353,308785,26.26550895,0.11922256,4727,1972,40.851614,-80.74947,,
44432,267368314,1663552,103.2314876,0.642301045,13693,4872,40.744473,-80.766739,,
44436,60010222,726220,23.17007724,0.280395122,3836,1713,41.058771,-80.534818,,
44437,10211388,2186,3.942639116,0.000844019,4252,1787,41.15594,-80.729884,,
44438,22508866,72524,8.690722119,0.028001674,4751,2263,41.239631,-80.530615,,
44439,451892,0,0.174476484,0,115,40,41.455747,-80.956375,,
44440,21619465,2930069,8.347322459,1.131306014,4967,1992,41.141176,-80.802908,,
44441,41567388,814882,16.04925892,0.314627713,1600,716,40.756048,-80.550233,,
44442,22699662,197669,8.76438887,0.076320431,4006,1708,40.966173,-80.546111,,
44443,33264031,575249,12.84331472,0.22210489,1704,772,40.933667,-80.604431,,
44444,110486786,909947,42.65918838,0.351332516,10454,4781,41.171122,-80.974394,,
44445,42921417,284015,16.57205246,0.109658809,3449,1406,40.848321,-80.619964,,
44446,35039806,1028453,13.52894531,0.39708794,20955,10272,41.189561,-80.749296,,
44449,30667346,1216789,11.84072899,0.469804879,1323,810,40.975288,-81.037123,,
44450,118387951,3969330,45.70984537,1.532566946,2042,828,41.453014,-80.834495,,
44451,97080315,1555655,37.48292077,0.600641779,3032,1321,41.079368,-80.868193,,
44452,34587219,2198838,13.35420048,0.848976134,3167,1270,40.947372,-80.664007,,
44454,21461535,381581,8.286345342,0.147329254,1153,453,40.917464,-80.551733,,
44455,53483943,15545,20.65026672,0.006001958,1890,766,40.772301,-80.610165,,
44460,283168606,1337344,109.3320147,0.516351427,26732,11853,40.899324,-80.870171,,
44470,69331410,77680,26.7690082,0.029992417,3790,1555,41.300331,-80.972791,,
44471,11417578,235706,4.408351699,0.091006599,11097,5068,41.048564,-80.590176,,
44473,62348840,47096,24.07302273,0.018183868,3823,1848,41.254957,-80.649904,,
44481,148667648,140688,57.40090224,0.054319943,10408,4601,41.176641,-80.902344,,
44483,47383392,24366,18.29483071,0.009407766,26006,12771,41.263566,-80.816754,,
44484,45305797,22764,17.49266676,0.00878923,22991,10929,41.235857,-80.750201,,
44485,20019778,25676,7.729679829,0.009913559,16498,8304,41.240357,-80.847586,,
44490,1958548,24690,0.756199643,0.009532863,798,355,40.896293,-80.768062,,
44491,76891397,235732,29.68793562,0.091016638,3515,1197,41.368427,-80.964377,,
44493,648867,0,0.25052896,0,25,14,40.825018,-80.888617,,
44502,14510198,328961,5.602419007,0.127012558,10204,4902,41.082788,-80.639488,,
44503,1164199,89530,0.449499766,0.034567728,1021,438,41.099326,-80.649074,,
44504,3229013,5435,1.246728942,0.002098465,5262,2527,41.123512,-80.654651,,
44505,45329564,611181,17.50184325,0.235978313,19357,8800,41.129242,-80.622105,,
44506,4665485,150256,1.801353906,0.058014168,2707,1374,41.093003,-80.626397,,
44507,4512206,0,1.742172551,0,5863,3119,41.074229,-80.655251,,
44509,14139098,136755,5.45913649,0.052801403,11975,5946,41.108505,-80.696075,,
44510,4939910,93495,1.907309995,0.036098623,2499,1375,41.122254,-80.673433,,
44511,19241379,411429,7.429138282,0.158853632,19672,9889,41.069085,-80.696703,,
44512,44612939,443723,17.22515278,0.171322415,34424,16647,41.025661,-80.668279,,
44514,55830142,3308828,21.55613926,1.277545687,22472,10127,41.000614,-80.606448,,
44515,49670129,4117159,19.17774484,1.589644045,27766,13320,41.100678,-80.761825,,
44601,211884095,7805055,81.80890993,3.013548711,35294,15367,40.920269,-81.129176,,
44606,108663413,149723,41.9551801,0.057808376,7819,2288,40.733999,-81.7944,,
44607,5422409,0,2.093603909,0,234,85,40.689518,-81.025735,,
44608,56189659,250726,21.69494955,0.096805854,2666,1097,40.656427,-81.592823,,
44609,77813477,1056792,30.04395271,0.40802969,3987,1741,40.917414,-80.990071,,
44610,460437,0,0.177775727,0,263,132,40.559625,-81.799762,,
44611,75293035,123090,29.07080458,0.047525317,2025,827,40.610103,-82.074986,,
44612,66542933,149361,25.69237116,0.057668607,5293,2210,40.633124,-81.475952,,
